order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,log_website_session_id
29397,2015-02-06 12:56:02,438753,367345,1,1,49.99,19.49,12.991694170529772
29399,2015-02-06 13:13:50,438770,367357,1,1,49.99,19.49,12.991732915864667
29400,2015-02-06 13:15:17,438774,367360,1,1,49.99,19.49,12.99174203219589
29402,2015-02-06 13:27:29,438777,334655,1,1,49.99,19.49,12.99174886938977
29403,2015-02-06 13:37:58,438801,314386,1,1,49.99,19.49,12.991803565257966
29404,2015-02-06 13:41:31,438803,367381,1,1,49.99,19.49,12.991808123111946
29405,2015-02-06 14:07:27,438833,367400,1,1,49.99,19.49,12.99187648842888
29407,2015-02-06 14:20:22,438846,367409,1,1,49.99,19.49,12.991906111948134
29408,2015-02-06 14:25:58,438847,361840,1,1,49.99,19.49,12.991908390644037
29411,2015-02-06 15:32:14,438923,367463,1,1,49.99,19.49,12.992081556341256
29413,2015-02-06 16:02:32,438962,346120,1,1,49.99,19.49,12.992170406045206
29423,2015-02-06 18:47:56,439090,367599,1,1,49.99,19.49,12.9924619598697
29426,2015-02-06 19:13:10,439102,367609,1,1,49.99,19.49,12.992489288683155
29427,2015-02-06 19:17:20,439101,367608,1,1,49.99,19.49,12.992487011310558
29430,2015-02-06 19:56:44,439129,367632,1,1,49.99,19.49,12.992550775782838
29441,2015-02-07 04:19:01,439276,367746,1,1,49.99,19.49,12.992885472572304
29443,2015-02-07 05:49:15,439292,367756,1,1,49.99,19.49,12.99292189539576
29447,2015-02-07 09:27:53,439355,367804,1,1,49.99,19.49,12.993065297368807
29448,2015-02-07 10:03:29,439372,321071,1,1,49.99,19.49,12.993103989616365
29449,2015-02-07 10:12:31,439376,367821,1,1,49.99,19.49,12.993113093457048
29454,2015-02-07 11:31:17,439419,367859,1,1,49.99,19.49,12.993210954510362
29455,2015-02-07 11:45:25,439423,328826,1,1,49.99,19.49,12.99322005737731
29457,2015-02-07 12:14:07,439438,367874,1,1,49.99,19.49,12.993254192390392
29459,2015-02-07 13:13:19,439457,367888,1,1,49.99,19.49,12.99329742840099
29461,2015-02-07 13:59:07,439475,367905,1,1,49.99,19.49,12.993338387107793
29463,2015-02-07 14:09:52,439481,367910,1,1,49.99,19.49,12.993352039637264
29465,2015-02-07 15:05:22,439504,367928,1,1,49.99,19.49,12.993404372606934
29469,2015-02-07 18:42:17,439585,334328,1,1,49.99,19.49,12.993588653870715
29470,2015-02-07 19:01:00,439591,367994,1,1,49.99,19.49,12.993602302983863
29475,2015-02-07 22:27:19,439648,368039,1,1,49.99,19.49,12.993731960267999
29477,2015-02-07 22:53:12,439654,368043,1,1,49.99,19.49,12.993745607425296
29478,2015-02-07 22:55:32,439655,368044,1,1,49.99,19.49,12.993747881933405
29480,2015-02-07 23:10:20,439662,336720,1,1,49.99,19.49,12.993763803345315
29516,2015-02-08 15:28:16,439933,368272,1,1,49.99,19.49,12.99437999464332
29528,2015-02-08 20:15:11,440062,368382,1,1,49.99,19.49,12.994673177463088
29534,2015-02-08 20:49:18,440088,368399,1,1,49.99,19.49,12.994732258167346
29541,2015-02-08 22:48:18,440170,368465,1,1,49.99,19.49,12.99491856675853
29551,2015-02-09 03:16:33,440275,290141,1,1,49.99,19.49,12.995157081968411
29566,2015-02-09 10:21:59,440488,311897,1,1,49.99,19.49,12.99564075242342
29567,2015-02-09 10:42:38,440516,368742,1,1,49.99,19.49,12.995704316122213
29576,2015-02-09 11:49:37,440587,368803,1,1,49.99,19.49,12.99586547739165
29590,2015-02-09 13:27:45,440725,368916,1,1,49.99,19.49,12.996178646139969
29594,2015-02-09 14:02:09,440766,368949,1,1,49.99,19.49,12.996271670134554
29601,2015-02-09 15:03:18,440827,369002,1,1,49.99,19.49,12.99641005567462
29604,2015-02-09 15:56:36,440887,369048,1,1,49.99,19.49,12.996546153919617
29609,2015-02-09 17:41:48,441009,369147,1,1,49.99,19.49,12.996822829908854
29612,2015-02-09 17:58:37,441034,369166,1,1,49.99,19.49,12.996879516359106
29617,2015-02-09 18:50:26,441083,369201,1,1,49.99,19.49,12.996990612481174
29624,2015-02-09 21:55:51,441206,369301,1,1,49.99,19.49,12.997269432056113
29639,2015-02-10 09:01:15,441438,369487,1,1,49.99,19.49,12.997795124135028
29655,2015-02-10 11:03:21,441578,369601,1,1,49.99,19.49,12.998112218466453
29668,2015-02-10 12:50:03,441745,369735,1,1,49.99,19.49,12.998490335245645
29684,2015-02-10 14:29:35,441873,369837,1,1,49.99,19.49,12.998780052546962
29694,2015-02-10 15:25:26,441961,333795,1,1,49.99,19.49,12.99897918451328
29701,2015-02-10 16:18:39,442037,369971,1,1,49.99,19.49,12.99915113021506
29711,2015-02-10 17:01:10,442089,370010,1,1,49.99,19.49,12.999268760241618
29716,2015-02-10 17:35:14,442140,355079,1,1,49.99,19.49,12.999384114713598
29729,2015-02-10 19:54:24,442239,370136,1,1,49.99,19.49,12.999608000121388
29739,2015-02-10 21:42:43,442309,370193,1,1,49.99,19.49,12.99976627268969
29741,2015-02-10 22:34:56,442347,370223,1,1,49.99,19.49,12.999852181594653
29750,2015-02-11 01:48:44,442438,342685,1,1,49.99,19.49,13.000057880820163
29765,2015-02-11 07:54:19,442575,370415,1,1,49.99,19.49,13.000367480094965
29766,2015-02-11 07:54:21,442578,339161,1,1,49.99,19.49,13.000374258568792
29768,2015-02-11 09:10:09,442626,313693,1,1,49.99,19.49,13.000482707901597
29775,2015-02-11 10:10:37,442702,370516,1,1,49.99,19.49,13.000654395295419
29776,2015-02-11 10:14:38,442708,370520,1,1,49.99,19.49,13.000667948308028
29781,2015-02-11 10:48:08,442750,370554,1,1,49.99,19.49,13.000762814253484
29788,2015-02-11 11:23:45,442806,370595,1,1,49.99,19.49,13.000889288183084
29791,2015-02-11 11:30:12,442821,370608,1,1,49.99,19.49,13.00092316241259
29799,2015-02-11 12:25:22,442884,370658,1,1,49.99,19.49,13.001065421647542
29806,2015-02-11 12:59:47,442930,370693,1,1,49.99,19.49,13.00116928068834
29813,2015-02-11 13:47:03,442992,370745,1,1,49.99,19.49,13.001309247548027
29825,2015-02-11 14:52:34,443087,370823,1,1,49.99,19.49,13.001523674898042
29838,2015-02-11 17:16:44,443288,370986,1,1,49.99,19.49,13.001977206529494
29848,2015-02-11 18:43:32,443384,371067,1,1,49.99,19.49,13.002193746092795
29861,2015-02-11 21:51:40,443544,350464,1,1,49.99,19.49,13.002554541198915
29863,2015-02-11 22:25:26,443575,351753,1,1,49.99,19.49,13.002624430199429
29867,2015-02-12 00:15:38,443632,371261,1,1,49.99,19.49,13.002752923035002
29886,2015-02-12 09:31:28,443893,371472,1,1,49.99,19.49,13.003341074172994
29893,2015-02-12 10:17:48,443926,371496,1,1,49.99,19.49,13.003415413482417
29904,2015-02-12 11:50:15,444052,371602,1,1,49.99,19.49,13.003699203659774
29906,2015-02-12 12:02:26,444070,371619,1,1,49.99,19.49,13.003739738540045
29910,2015-02-12 12:30:37,444108,371655,1,1,49.99,19.49,13.003825306780769
29911,2015-02-12 12:34:34,444105,371652,1,1,49.99,19.49,13.003818551659542
29912,2015-02-12 12:36:54,444116,371662,1,1,49.99,19.49,13.003843320214287
29913,2015-02-12 12:53:20,444134,310048,1,1,49.99,19.49,13.00388384925335
29920,2015-02-12 13:39:39,444200,319229,1,1,49.99,19.49,13.004032441678111
29923,2015-02-12 13:49:18,444211,371742,1,1,49.99,19.49,13.00405720493574
29926,2015-02-12 14:02:04,444237,371763,1,1,49.99,19.49,13.004115733834402
29941,2015-02-12 16:08:57,444395,338475,1,1,49.99,19.49,13.004471335807013
29951,2015-02-12 17:35:19,444509,371978,1,1,49.99,19.49,13.00472783087089
29953,2015-02-12 17:43:04,444529,371993,1,1,49.99,19.49,13.004772823222197
29963,2015-02-12 18:41:05,444589,372047,1,1,49.99,19.49,13.004907788131526
29981,2015-02-12 23:36:49,444819,372230,1,1,49.99,19.49,13.005424984936434
29985,2015-02-13 00:16:07,444843,372251,1,1,49.99,19.49,13.005478937889473
29991,2015-02-13 02:58:11,444893,372297,1,1,49.99,19.49,13.005591330526524
29994,2015-02-13 03:57:52,444913,372313,1,1,49.99,19.49,13.005636284044595
30000,2015-02-13 06:42:26,444959,336484,1,1,49.99,19.49,13.005739669467792
30008,2015-02-13 09:01:25,445027,372406,1,1,49.99,19.49,13.005892480517227
30012,2015-02-13 10:14:11,445102,372465,1,1,49.99,19.49,13.006060995039645
30029,2015-02-13 12:53:49,445314,372635,1,1,49.99,19.49,13.006537175898536
30033,2015-02-13 13:36:30,445365,372678,1,1,49.99,19.49,13.00665169501381
30041,2015-02-13 14:40:54,445433,372730,1,1,49.99,19.49,13.006804366769831
30054,2015-02-13 16:54:51,445592,372852,1,1,49.99,19.49,13.007161258315627
30065,2015-02-13 18:23:27,445684,372925,1,1,49.99,19.49,13.007367703443471
30092,2015-02-14 11:27:43,446075,373236,1,1,49.99,19.49,13.008244620072603
30102,2015-02-14 15:42:06,446202,373342,1,1,49.99,19.49,13.00852928440037
30112,2015-02-14 18:15:24,446283,373416,1,1,49.99,19.49,13.00871079964983
30116,2015-02-14 19:32:09,446322,373448,1,1,49.99,19.49,13.008798184131521
30124,2015-02-15 00:32:10,446424,333259,1,1,49.99,19.49,13.009026692065325
30127,2015-02-15 04:01:24,446464,373564,1,1,49.99,19.49,13.009116288768226
30128,2015-02-15 05:06:19,446479,373574,1,1,49.99,19.49,13.009149885462316
30131,2015-02-15 10:02:30,446534,373618,1,1,49.99,19.49,13.009273063684562
30132,2015-02-15 12:03:23,446569,373649,1,1,49.99,19.49,13.009351441926801
30135,2015-02-15 13:35:27,446608,373685,1,1,49.99,19.49,13.009438770446671
30137,2015-02-15 14:43:37,446634,373706,1,1,49.99,19.49,13.00949698522339
30138,2015-02-15 14:44:31,446632,373704,1,1,49.99,19.49,13.009492507283959
30140,2015-02-15 15:00:48,446642,373713,1,1,49.99,19.49,13.0095148967806
30141,2015-02-15 15:47:10,446655,373724,1,1,49.99,19.49,13.009544002376824
30145,2015-02-15 16:40:52,446682,373746,1,1,49.99,19.49,13.009604449754601
30146,2015-02-15 16:43:04,446685,373748,1,1,49.99,19.49,13.009611165904367
30151,2015-02-15 20:15:51,446758,346755,1,1,49.99,19.49,13.009774578314
30154,2015-02-15 21:00:26,446783,373821,1,1,49.99,19.49,13.009830535330073
30155,2015-02-15 21:06:34,446789,373827,1,1,49.99,19.49,13.009843964548024
30158,2015-02-15 22:29:57,446819,373850,1,1,49.99,19.49,13.009911107932746
30159,2015-02-15 22:52:25,446835,373861,1,1,49.99,19.49,13.00994691589465
30161,2015-02-15 22:58:45,446840,373865,1,1,49.99,19.49,13.009958105619797
30164,2015-02-16 01:16:10,446896,373906,1,1,49.99,19.49,13.010083421987845
30165,2015-02-16 01:32:53,446901,373910,1,1,49.99,19.49,13.01009461018564
30167,2015-02-16 03:20:10,446932,373936,1,1,49.99,19.49,13.010163974218178
30168,2015-02-16 04:58:37,446952,373949,1,1,49.99,19.49,13.010208722653669
30173,2015-02-16 07:57:13,447011,373998,1,1,49.99,19.49,13.010340718872952
30177,2015-02-16 08:51:42,447038,374022,1,1,49.99,19.49,13.01040111811194
30178,2015-02-16 08:54:18,447040,374024,1,1,49.99,19.49,13.010405591984524
30179,2015-02-16 09:10:25,447046,343851,1,1,49.99,19.49,13.010419013482185
30180,2015-02-16 09:36:26,447061,374043,1,1,49.99,19.49,13.010452566438259
30181,2015-02-16 09:41:04,447063,374045,1,1,49.99,19.49,13.010457040080677
30182,2015-02-16 09:48:47,447075,374053,1,1,49.99,19.49,13.010483881514904
30184,2015-02-16 10:06:46,447085,374060,1,1,49.99,19.49,13.010506248826422
30188,2015-02-16 10:44:44,447115,365764,1,1,49.99,19.49,13.010573347759351
30191,2015-02-16 10:50:26,447125,374089,1,1,49.99,19.49,13.010595713069861
30193,2015-02-16 11:11:09,447161,374118,1,1,49.99,19.49,13.010676224046234
30196,2015-02-16 12:06:33,447227,374170,1,1,49.99,19.49,13.010823810669788
30200,2015-02-16 12:49:17,447260,374198,1,1,49.99,19.49,13.010897595814187
30201,2015-02-16 13:01:13,447275,374209,1,1,49.99,19.49,13.010931132716522
30209,2015-02-16 14:41:12,447361,374271,1,1,49.99,19.49,13.011123389249924
30211,2015-02-16 14:58:54,447372,357579,1,1,49.99,19.49,13.011147977535842
30213,2015-02-16 15:42:14,447419,363597,1,1,49.99,19.49,13.011253029765896
30217,2015-02-16 16:09:18,447456,374342,1,1,49.99,19.49,13.01133572269469
30218,2015-02-16 16:12:19,447458,374344,1,1,49.99,19.49,13.011340192387937
30220,2015-02-16 16:14:45,447464,374349,1,1,49.99,19.49,13.011353601347803
30221,2015-02-16 16:31:39,447475,374357,1,1,49.99,19.49,13.011378183973923
30222,2015-02-16 16:32:10,447476,374358,1,1,49.99,19.49,13.01138041872815
30223,2015-02-16 16:39:35,447487,374368,1,1,49.99,19.49,13.011405000695044
30226,2015-02-16 17:17:23,447516,346066,1,1,49.99,19.49,13.011469804802305
30228,2015-02-16 17:54:17,447549,372518,1,1,49.99,19.49,13.011543542299085
30229,2015-02-16 17:57:53,447562,313228,1,1,49.99,19.49,13.01157258891108
30233,2015-02-16 18:38:45,447602,334389,1,1,49.99,19.49,13.011661957810315
30234,2015-02-16 18:46:45,447604,374457,1,1,49.99,19.49,13.01166642604563
30235,2015-02-16 19:22:26,447627,331520,1,1,49.99,19.49,13.011717809316812
30236,2015-02-16 19:28:53,447636,374478,1,1,49.99,19.49,13.011737915095548
30238,2015-02-16 21:54:16,447714,374538,1,1,49.99,19.49,13.01191214824675
30241,2015-02-16 22:41:23,447740,374559,1,1,49.99,19.49,13.011970219218428
30242,2015-02-16 23:12:16,447752,374568,1,1,49.99,19.49,13.011997020068016
30244,2015-02-16 23:34:30,447764,374579,1,1,49.99,19.49,13.012023820199339
30245,2015-02-17 00:09:38,447774,374587,1,1,49.99,19.49,13.01204615309346
30247,2015-02-17 00:56:19,447788,335435,1,1,49.99,19.49,13.012077418307339
30249,2015-02-17 03:20:36,447827,330501,1,1,49.99,19.49,13.01216450910625
30252,2015-02-17 06:13:57,447858,356558,1,1,49.99,19.49,13.01223372971571
30253,2015-02-17 06:57:19,447871,374660,1,1,49.99,19.49,13.012262756287305
30254,2015-02-17 07:36:43,447884,374668,1,1,49.99,19.49,13.012291782016383
30257,2015-02-17 09:01:06,447928,374704,1,1,49.99,19.49,13.012390016694644
30259,2015-02-17 09:15:09,447932,374707,1,1,49.99,19.49,13.012398946641444
30263,2015-02-17 09:46:53,447964,374731,1,1,49.99,19.49,13.012470383345205
30268,2015-02-17 10:35:20,448004,338309,1,1,49.99,19.49,13.012559672049127
30270,2015-02-17 11:14:04,448039,369093,1,1,49.99,19.49,13.012637793125675
30271,2015-02-17 11:35:06,448054,374800,1,1,49.99,19.49,13.012671271718908
30273,2015-02-17 11:53:48,448086,374828,1,1,49.99,19.49,13.012742688972008
30274,2015-02-17 11:55:57,448085,354440,1,1,49.99,19.49,13.012740457260051
30275,2015-02-17 12:03:50,448094,356181,1,1,49.99,19.49,13.01276054248837
30277,2015-02-17 12:33:57,448130,374865,1,1,49.99,19.49,13.012840879367728
30281,2015-02-17 13:16:51,448193,362980,1,1,49.99,19.49,13.012981453378503
30282,2015-02-17 13:21:24,448196,374915,1,1,49.99,19.49,13.012988146886133
30285,2015-02-17 13:44:53,448226,374940,1,1,49.99,19.49,13.013055079498406
30286,2015-02-17 13:45:41,448216,374932,1,1,49.99,19.49,13.01303276912542
30288,2015-02-17 13:49:04,448227,374941,1,1,49.99,19.49,13.013057310508328
30289,2015-02-17 14:01:23,448241,374951,1,1,49.99,19.49,13.013088544124624
30291,2015-02-17 14:25:01,448274,374978,1,1,49.99,19.49,13.013162162360565
30295,2015-02-17 14:53:24,448294,374993,1,1,49.99,19.49,13.01320677683574
30296,2015-02-17 14:54:49,448300,323137,1,1,49.99,19.49,13.013220160790162
30302,2015-02-17 15:27:22,448342,375032,1,1,49.99,19.49,13.013313843455814
30303,2015-02-17 15:27:53,448344,375033,1,1,49.99,19.49,13.013318304316225
30304,2015-02-17 15:54:13,448367,375052,1,1,49.99,19.49,13.01336960278074
30307,2015-02-17 16:27:17,448395,375075,1,1,49.99,19.49,13.013432049533751
30310,2015-02-17 17:06:37,448454,375111,1,1,49.99,19.49,13.01356362099899
30317,2015-02-17 19:57:18,448600,375224,1,1,49.99,19.49,13.01388913022314
30318,2015-02-17 20:22:27,448608,356740,1,1,49.99,19.49,13.013906963283404
30323,2015-02-17 23:40:11,448716,339501,1,1,49.99,19.49,13.014147678476146
30324,2015-02-17 23:47:02,448718,375317,1,1,49.99,19.49,13.014152135618495
30326,2015-02-17 23:58:43,448727,375324,1,1,49.99,19.49,13.01417219251322
30327,2015-02-18 00:04:45,448732,375329,1,1,49.99,19.49,13.01418333505869
30328,2015-02-18 00:30:25,448737,375334,1,1,49.99,19.49,13.014194477480006
30329,2015-02-18 00:51:20,448746,375343,1,1,49.99,19.49,13.01421453352551
30331,2015-02-18 01:12:01,448754,375350,1,1,49.99,19.49,13.014232360783835
30335,2015-02-18 05:07:37,448817,366791,1,1,49.99,19.49,13.014372739338233
30346,2015-02-18 09:35:43,448944,375497,1,1,49.99,19.49,13.014655664789265
30348,2015-02-18 09:49:58,448950,311366,1,1,49.99,19.49,13.014669029366008
30354,2015-02-18 10:38:39,449014,375552,1,1,49.99,19.49,13.014811573738754
30355,2015-02-18 10:56:40,449032,375568,1,1,49.99,19.49,13.014851660682886
30356,2015-02-18 11:41:52,449076,375603,1,1,49.99,19.49,13.014949644226183
30357,2015-02-18 11:44:58,449089,375613,1,1,49.99,19.49,13.014978592072188
30359,2015-02-18 12:29:13,449151,375664,1,1,49.99,19.49,13.015116639502832
30361,2015-02-18 12:48:19,449180,375686,1,1,49.99,19.49,13.015181203534233
30362,2015-02-18 12:58:30,449197,375701,1,1,49.99,19.49,13.015219049476762
30367,2015-02-18 14:32:24,449296,375776,1,1,49.99,19.49,13.015439417982765
30369,2015-02-18 14:53:42,449323,375794,1,1,49.99,19.49,13.015499510057195
30371,2015-02-18 14:56:29,449349,375814,1,1,49.99,19.49,13.01555737308652
30372,2015-02-18 15:06:19,449352,375816,1,1,49.99,19.49,13.01556404937446
30373,2015-02-18 15:07:10,449357,375818,1,1,49.99,19.49,13.015575176421974
30379,2015-02-18 16:59:27,449474,372840,1,1,49.99,19.49,13.015835513994496
30381,2015-02-18 18:45:48,449581,375997,1,1,49.99,19.49,13.016073541172984
30382,2015-02-18 18:50:55,449582,375998,1,1,49.99,19.49,13.016075765458849
30383,2015-02-18 18:54:49,449585,376001,1,1,49.99,19.49,13.01608243828676
30386,2015-02-18 19:03:42,449595,376011,1,1,49.99,19.49,13.016104680724888
30391,2015-02-18 21:18:37,449688,376085,1,1,49.99,19.49,13.016311511708018
30392,2015-02-18 21:52:13,449700,376096,1,1,49.99,19.49,13.01633819646102
30393,2015-02-18 21:54:24,449695,376091,1,1,49.99,19.49,13.016327077900472
30397,2015-02-19 00:50:03,449788,376156,1,1,49.99,19.49,13.016533862894844
30399,2015-02-19 01:46:15,449804,376171,1,1,49.99,19.49,13.016569434497148
30403,2015-02-19 04:01:18,449833,376196,1,1,49.99,19.49,13.01663390480137
30406,2015-02-19 07:46:18,449907,372684,1,1,49.99,19.49,13.016798396400445
30408,2015-02-19 08:26:42,449937,376274,1,1,49.99,19.49,13.016865074476495
30409,2015-02-19 08:33:53,449948,376285,1,1,49.99,19.49,13.016889521990462
30410,2015-02-19 08:53:36,449955,376292,1,1,49.99,19.49,13.016905079188167
30412,2015-02-19 09:24:56,449978,371130,1,1,49.99,19.49,13.016956193990913
30414,2015-02-19 09:30:09,449982,376315,1,1,49.99,19.49,13.016965083255126
30415,2015-02-19 09:33:25,449981,376314,1,1,49.99,19.49,13.016962860946482
30419,2015-02-19 10:51:45,450055,376366,1,1,49.99,19.49,13.01712729844838
30421,2015-02-19 11:14:43,450077,332834,1,1,49.99,19.49,13.01717618005935
30422,2015-02-19 11:30:07,450092,376396,1,1,49.99,19.49,13.017209507060555
30426,2015-02-19 12:32:53,450165,316274,1,1,49.99,19.49,13.017371682612612
30427,2015-02-19 12:36:31,450168,343412,1,1,49.99,19.49,13.017378346798722
30428,2015-02-19 12:39:59,450163,376455,1,1,49.99,19.49,13.017367239797201
30431,2015-02-19 13:17:47,450220,339270,1,1,49.99,19.49,13.017493852302021
30432,2015-02-19 14:07:03,450269,376532,1,1,49.99,19.49,13.01760268181847
30434,2015-02-19 14:34:32,450306,376560,1,1,49.99,19.49,13.017684851360931
30435,2015-02-19 14:57:00,450328,376577,1,1,49.99,19.49,13.01773370572608
30437,2015-02-19 15:07:06,450349,376592,1,1,49.99,19.49,13.017780337211889
30439,2015-02-19 15:11:46,450356,376596,1,1,49.99,19.49,13.017795880557284
30440,2015-02-19 15:13:30,450353,376594,1,1,49.99,19.49,13.017789219153126
30441,2015-02-19 15:31:00,450372,376611,1,1,49.99,19.49,13.01783140729671
30442,2015-02-19 15:35:54,450380,358519,1,1,49.99,19.49,13.017849170193127
30447,2015-02-19 16:18:20,450425,376654,1,1,49.99,19.49,13.017949080606874
30452,2015-02-19 17:05:10,450477,376694,1,1,49.99,19.49,13.01806452020989
30454,2015-02-19 17:41:26,450513,376725,1,1,49.99,19.49,13.018144432129239
30455,2015-02-19 17:54:59,450530,353426,1,1,49.99,19.49,13.018182166093695
30458,2015-02-19 18:22:04,450550,376749,1,1,49.99,19.49,13.018226557170209
30459,2015-02-19 18:58:27,450593,376782,1,1,49.99,19.49,13.0183219913124
30460,2015-02-19 19:11:43,450604,376789,1,1,49.99,19.49,13.018346403234741
30461,2015-02-19 19:30:00,450623,376804,1,1,49.99,19.49,13.018388567878805
30463,2015-02-19 19:57:19,450641,376818,1,1,49.99,19.49,13.01842851169118
30464,2015-02-19 20:21:29,450660,376834,1,1,49.99,19.49,13.018470672873386
30465,2015-02-19 20:22:31,450657,376832,1,1,49.99,19.49,13.018464015962792
30466,2015-02-19 20:29:52,450662,376835,1,1,49.99,19.49,13.018475110789163
30467,2015-02-19 22:24:40,450718,376878,1,1,49.99,19.49,13.018599364435392
30469,2015-02-19 23:07:25,450741,349397,1,1,49.99,19.49,13.018650392710613
30473,2015-02-20 00:14:27,450774,376925,1,1,49.99,19.49,13.018723602644569
30474,2015-02-20 01:05:02,450792,376941,1,1,49.99,19.49,13.018763533076887
30479,2015-02-20 02:50:05,450820,376961,1,1,49.99,19.49,13.018825643913695
30480,2015-02-20 03:33:43,450831,368708,1,1,49.99,19.49,13.018850043544154
30481,2015-02-20 03:47:28,450840,376974,1,1,49.99,19.49,13.018870006435359
30483,2015-02-20 04:16:13,450849,376981,1,1,49.99,19.49,13.018889968928052
30484,2015-02-20 04:55:36,450864,376994,1,1,49.99,19.49,13.018923238863678
30485,2015-02-20 05:09:12,450868,376998,1,1,49.99,19.49,13.018932110659573
30486,2015-02-20 05:55:53,450875,377004,1,1,49.99,19.49,13.018947636113001
30489,2015-02-20 08:37:34,450936,377049,1,1,49.99,19.49,13.019082919148603
30494,2015-02-20 10:05:05,451007,377106,1,1,49.99,19.49,13.019240356686694
30495,2015-02-20 10:09:33,451011,377110,1,1,49.99,19.49,13.019249225669643
30498,2015-02-20 10:23:36,451026,377120,1,1,49.99,19.49,13.019282483655166
30499,2015-02-20 11:09:04,451077,377161,1,1,49.99,19.49,13.019395552533078
30500,2015-02-20 11:28:02,451095,377175,1,1,49.99,19.49,13.019435456143695
30506,2015-02-20 12:05:10,451160,371668,1,1,49.99,19.49,13.019579539259952
30507,2015-02-20 12:07:56,451157,377215,1,1,49.99,19.49,13.019572889726916
30508,2015-02-20 12:26:32,451197,377249,1,1,49.99,19.49,13.019661546532049
30511,2015-02-20 12:48:15,451214,377260,1,1,49.99,19.49,13.019699223294245
30514,2015-02-20 14:31:22,451304,343232,1,1,49.99,19.49,13.019898664858529
30515,2015-02-20 14:34:35,451313,365006,1,1,49.99,19.49,13.0199186068274
30518,2015-02-20 15:05:56,451341,377355,1,1,49.99,19.49,13.019980645965253
30521,2015-02-20 15:37:40,451378,377384,1,1,49.99,19.49,13.020062620351625
30524,2015-02-20 16:01:31,451410,377402,1,1,49.99,19.49,13.020133511699589
30527,2015-02-20 16:23:24,451434,353638,1,1,49.99,19.49,13.020186676912715
30531,2015-02-20 17:30:18,451495,377465,1,1,49.99,19.49,13.020321792442235
30532,2015-02-20 17:41:54,451504,377474,1,1,49.99,19.49,13.02034172597498
30534,2015-02-20 18:12:54,451522,377487,1,1,49.99,19.49,13.020381591848468
30541,2015-02-20 19:52:12,451581,377535,1,1,49.99,19.49,13.020512252181616
30544,2015-02-20 21:19:58,451631,377574,1,1,49.99,19.49,13.020622967914656
30546,2015-02-20 21:35:32,451639,377580,1,1,49.99,19.49,13.02064068129446
30548,2015-02-20 22:00:01,451653,334428,1,1,49.99,19.49,13.020671678954137
30549,2015-02-20 23:18:27,451677,377607,1,1,49.99,19.49,13.020724815563947
30550,2015-02-20 23:51:47,451681,377611,1,1,49.99,19.49,13.02073367139108
30551,2015-02-21 00:05:30,451686,377615,1,1,49.99,19.49,13.020744741064712
30555,2015-02-21 05:39:20,451747,377668,1,1,49.99,19.49,13.020879781217227
30556,2015-02-21 07:14:28,451765,366092,1,1,49.99,19.49,13.020919625646869
30557,2015-02-21 07:56:27,451788,336856,1,1,49.99,19.49,13.020970535663427
30562,2015-02-21 11:33:53,451858,377755,1,1,49.99,19.49,13.021125463246157
30564,2015-02-21 12:35:35,451889,377780,1,1,49.99,19.49,13.02119406636497
30565,2015-02-21 13:10:47,451903,377792,1,1,49.99,19.49,13.021225046876019
30569,2015-02-21 14:09:01,451936,377818,1,1,49.99,19.49,13.021298068569026
30570,2015-02-21 15:04:15,451962,377836,1,1,49.99,19.49,13.021355597056706
30572,2015-02-21 15:22:02,451966,377840,1,1,49.99,19.49,13.021364447299534
30573,2015-02-21 15:27:27,451968,377842,1,1,49.99,19.49,13.021368872391577
30574,2015-02-21 15:58:55,451979,377853,1,1,49.99,19.49,13.021393210047796
30576,2015-02-21 16:54:42,451998,377868,1,1,49.99,19.49,13.02143524642254
30579,2015-02-21 19:01:14,452040,377901,1,1,49.99,19.49,13.021528162665252
30580,2015-02-21 20:27:40,452072,377920,1,1,49.99,19.49,13.021598950198712
30584,2015-02-21 22:23:00,452100,377943,1,1,49.99,19.49,13.021660885180273
30598,2015-02-22 08:00:42,452223,359337,1,1,49.99,19.49,13.021932911278762
30599,2015-02-22 08:46:26,452232,378040,1,1,49.99,19.49,13.021952812722391
30604,2015-02-22 13:16:10,452323,378113,1,1,49.99,19.49,13.022154016185096
30606,2015-02-22 14:52:18,452347,378130,1,1,49.99,19.49,13.022207074088968
30610,2015-02-22 17:13:59,452390,378165,1,1,49.99,19.49,13.022302129127011
30611,2015-02-22 17:14:41,452396,378171,1,1,49.99,19.49,13.02231539190238
30613,2015-02-22 19:38:16,452433,378196,1,1,49.99,19.49,13.022397175130454
30615,2015-02-22 20:17:01,452448,321408,1,1,49.99,19.49,13.022430328587866
30617,2015-02-22 21:37:09,452485,378234,1,1,49.99,19.49,13.022512102416972
30619,2015-02-22 22:09:15,452503,348020,1,1,49.99,19.49,13.022551881862054
30620,2015-02-22 23:17:04,452541,378274,1,1,49.99,19.49,13.022635855494382
30624,2015-02-23 00:02:59,452559,378288,1,1,49.99,19.49,13.022675630017037
30626,2015-02-23 01:34:19,452600,378317,1,1,49.99,19.49,13.022766221635607
30630,2015-02-23 05:40:37,452667,378366,1,1,49.99,19.49,13.02291424393643
30633,2015-02-23 08:00:27,452709,313542,1,1,49.99,19.49,13.023007022864194
30637,2015-02-23 09:41:05,452767,378446,1,1,49.99,19.49,13.023135131995678
